id,postal_code,latitude,longitude
1497631,CA22 2PE,54.468494,-3.482479
1497664,CA25 5JF,54.531853,-3.519843
1497797,CA22 2TZ,54.485003,-3.568783
1498142,CA20 1DS,54.433931,-3.50832
1498148,CA20 1EA,54.426784,-3.444409
1498970,CA2 4TR,54.856377,-2.927918
1499076,CA19 1TW,54.390553,-3.331077
1499088,CA19 1UL,54.393255,-3.412087
1499287,CA17 4HB,54.480445,-2.364428
1499374,CA17 4PQ,54.512666,-2.375408
1499475,CA16 6LH,54.568736,-2.470221
1499782,CA16 6AY,54.604063,-2.583882
1499783,CA16 6AZ,54.5898,-2.543614
1499811,CA16 6DN,54.636986,-2.495972
1499813,CA16 6DR,54.64664,-2.510502
1499878,CA15 7LD,54.696913,-3.419062
1500004,CA15 8BF,54.71396,-3.502803
1500118,CA15 6RA,54.796387,-3.400302
1500119,CA15 6RB,54.772884,-3.414321
1500330,CA14 4QF,54.576933,-3.499967
1500428,CA14 4SB,54.568721,-3.430738
1500431,CA14 4SH,54.565067,-3.417343
1500438,CA14 4SY,54.610727,-3.463273
1500949,CA14 2LU,54.642904,-3.547724
1501315,CA14 2AL,54.643468,-3.550736
1501361,CA13 9YN,54.661803,-3.249873
1501646,CA13 9LU,54.663866,-3.365955
1501735,CA13 0PY,54.714494,-3.365002
1501737,CA13 0QA,54.697271,-3.34177
1501761,CA13 0RJ,54.654938,-3.373447
1501782,CA13 0SL,54.625083,-3.404464
1501803,CA13 9SR,54.688929,-3.276382
1502534,CA11 9EX,54.663572,-2.767797
1502605,CA11 9NQ,54.685221,-2.773189
1502607,CA11 9NS,54.733123,-2.785438
1502637,CA11 9PU,54.745624,-2.847022
1502641,CA11 9QE,54.747147,-2.879107
1502643,CA11 9QG,54.751682,-2.893065
1502780,CA11 8RP,54.696544,-2.769289
1502810,CA11 8TD,54.683908,-2.707393
1503181,CA11 7HW,54.664097,-2.754091
1503390,CA11 0SG,54.642941,-2.922893
1503617,CA11 0BQ,54.691632,-2.803326
1503643,CA10 2PF,54.606185,-2.752725
1503689,CA11 0EE,54.647396,-2.795511
1503722,CA11 0HT,54.655648,-2.823495
1503779,CA10 3DU,54.591109,-2.669462
1503796,CA10 3HD,54.566121,-2.628289
1503825,CA10 1RH,54.686898,-2.59973
1503830,CA10 1RQ,54.686315,-2.597339
1503862,CA10 1TP,54.664824,-2.55108
1504114,CA10 2LG,54.622086,-2.757944
1504203,CA10 1NB,54.695862,-2.667422
1504204,CA10 1ND,54.699511,-2.672473
1504497,CA1 2RW,54.892539,-2.893619
1504528,CA1 2SA,54.892605,-2.894368
1504756,CA1 2BT,54.895017,-2.908454
1504986,CA1 1BJ,54.894346,-2.931702
1505017,CA1 1HP,54.896137,-2.926645
1505454,BS9 3BY,51.49352,-2.618916
1506299,BS8 4HU,51.45502,-2.618708
1506594,BS8 3RA,51.468984,-2.659787
1506636,BS8 2HL,51.46248,-2.614189
1506891,BS8 1PD,51.459493,-2.609128
1508278,BS6 6LZ,51.466392,-2.610571
1509640,BS49 5EB,51.373652,-2.820617
1509673,BS49 5JJ,51.360658,-2.804194
1509847,BS49 4HB,51.38281,-2.820019
1509952,BS49 4NU,51.382165,-2.790824
1509959,BS49 4PD,51.391072,-2.782435
1510776,BS48 1UR,51.42291,-2.694342
1510925,BS40 8RS,51.366599,-2.6042
1511039,BS40 8TB,51.357448,-2.602012
1511066,BS40 8UW,51.356332,-2.636306
1511158,BS40 9YL,51.385282,-2.690298
1511185,BS41 8LA,51.399418,-2.628437
1511207,BS41 8NH,51.39338,-2.610575
1511239,BS40 7TR,51.32359,-2.721959
1511297,BS40 8AY,51.370799,-2.662279
1511432,BS40 6AH,51.294882,-2.609066
1511434,BS40 6AL,51.297548,-2.600599
1511600,BS40 7AH,51.331316,-2.738333
1511667,BS40 5JB,51.341047,-2.782918
1511800,BS40 5RH,51.357439,-2.731568
1512781,BS39 7SU,51.29182,-2.502342
1512922,BS4 1HL,51.423091,-2.581819
1512935,BS39 5XP,51.330455,-2.603768
1513463,BS39 4ES,51.370807,-2.577148
1513651,BS37 8RJ,51.515924,-2.41567
1513726,BS37 6JR,51.530082,-2.404268
1514017,BS37 6AG,51.538043,-2.39266
1514121,BS37 6HY,51.525935,-2.407417
1515274,BS35 2BS,51.604743,-2.523724
1515317,BS35 4DE,51.586615,-2.581149
1516431,BS32 4UB,51.541142,-2.567039
1517486,BS31 1DX,51.415471,-2.498808
1517992,BS30 8FJ,51.457853,-2.475981
1519011,BS3 1RF,51.445784,-2.609907
1519125,BS28 4XF,51.214842,-2.817513
1519212,BS29 6JG,51.332107,-2.886659
1519393,BS28 4HB,51.241398,-2.802842
1519632,BS26 2LH,51.266564,-2.830908
1519686,BS27 3UF,51.233201,-2.750139
1519737,BS26 2QA,51.274972,-2.874154
1519793,BS26 2US,51.285708,-2.919018
1519988,BS26 2AJ,51.288441,-2.825273
1519990,BS26 2AP,51.287486,-2.817275
1520138,BS25 1DP,51.308334,-2.852005
1520817,BS24 6RR,51.372419,-2.879095
1521494,BS23 2NT,51.355428,-2.97074
1521548,BS23 2QZ,51.351042,-2.971948
1521632,BS23 1NF,51.350139,-2.974175
1522569,BS22 7YG,51.380433,-2.89415
1522954,BS21 7BN,51.447962,-2.854471
1523103,BS21 7NE,51.440923,-2.854253
1523109,BS21 7NP,51.4412,-2.85733
1523307,BS21 6TZ,51.40925,-2.828726
1523893,BS20 7RA,51.473554,-2.768458
1523902,BS20 7RQ,51.459634,-2.760664
1524340,BS2 9RE,51.468345,-2.578392
1524836,BS16 9PS,51.489979,-2.43907
1525084,BS2 0HQ,51.454838,-2.586857
1527091,BS15 8DN,51.458665,-2.519574
1530182,BS10 6TJ,51.507115,-2.60881
1530637,BS1 6NA,51.44953,-2.587913
1531085,BS1 6FL,51.453254,-2.586289
1531318,BS1 5EH,51.453861,-2.599266
1531731,BR8 7PA,51.403283,0.207422
1531935,BR7 6RH,51.397118,0.092562
1532325,BR7 5AE,51.417557,0.067849
1532868,BR6 8QE,51.373005,0.087236
1532949,BR6 7PX,51.360609,0.159776
1533040,BR6 6HE,51.354856,0.10181
1533161,BR6 6LU,51.357517,0.091288
1533700,BR6 0LS,51.376314,0.099327
1533850,BR5 4HB,51.369232,0.136792
1535954,BR3 1LH,51.421848,-0.038985
1536417,BR3 1HG,51.411623,-0.035206
1537773,BR1 3RA,51.410491,0.010344
1538451,BR1 1LU,51.401708,0.017489
1538487,BR1 1RJ,51.407762,0.018391
1538746,BN9 0QL,50.804742,0.059339
1538933,BN8 6LJ,50.847394,0.122104
1539035,BN8 6QP,50.926973,0.182916
1539156,BN8 5QE,50.893768,0.057419
1539388,BN8 6EL,50.930536,0.15741
1539394,BN8 6HB,50.913033,0.178536
1539443,BN8 4TD,50.935358,0.006848
1539477,BN8 5BT,50.916494,0.037223
1539693,BN8 4EH,50.970188,-0.059862
1539710,BN8 4HE,50.971108,-0.008218
1539721,BN8 4HW,50.976244,-0.014081
1539883,BN7 3JU,50.861068,-0.027464
1540216,BN7 3AB,50.927242,-0.058106
1540277,BN7 1UP,50.871766,0.01064
1540638,BN6 9DE,50.938762,-0.215304
1540681,BN6 9HA,50.952604,-0.187951
1540904,BN6 8QL,50.92222,-0.131649
1541001,BN6 8XB,50.911104,-0.114808
1541217,BN6 8GT,50.925945,-0.113912
1541473,BN5 9RA,50.931106,-0.295193
1541491,BN5 9SA,50.912358,-0.258778
1541493,BN5 9SD,50.912407,-0.268522
1541499,BN5 9SL,50.916609,-0.264383
1541512,BN5 9TE,50.931145,-0.236004
1541680,BN45 7FH,50.882884,-0.16386
1541717,BN5 9AR,50.953152,-0.264273
1541719,BN5 9AT,50.950725,-0.248731
1541730,BN5 9BH,50.949618,-0.238451
1541738,BN5 9DA,50.930496,-0.272616
1541747,BN5 9DP,50.928364,-0.272596
1541966,BN44 3SF,50.896356,-0.32368
1541988,BN44 3TN,50.877797,-0.300906
1543501,BN3 6WQ,50.850694,-0.181163
1544154,BN3 3YN,50.831522,-0.176668
1544196,BN3 4EF,50.831924,-0.207625
1544233,BN3 2PJ,50.826908,-0.171822
1544379,BN3 3DH,50.828793,-0.171833
1544493,BN3 3JA,50.828054,-0.168823
1544594,BN3 2DL,50.828089,-0.1749
1545006,BN27 4JA,50.896516,0.296998
1545299,BN27 3RD,50.857915,0.235377
1545302,BN27 3RG,50.870407,0.203924
1545304,BN27 3RJ,50.886611,0.177247
1545426,BN27 1DW,50.864159,0.257675
1545598,BN27 1RS,50.867821,0.364064
1545775,BN26 6RU,50.842332,0.198978
1545786,BN26 6SJ,50.847937,0.210564
1545921,BN27 1DQ,50.862503,0.257424
1546083,BN26 6EA,50.822174,0.249374
1546299,BN26 5LX,50.815876,0.23919
1546594,BN25 3EA,50.779492,0.111638
1546736,BN25 2DX,50.774391,0.100756
1548246,BN22 9NS,50.800059,0.276866
1548935,BN21 4PT,50.767416,0.28213
1549134,BN21 3RL,50.770301,0.289603
1549183,BN21 3XE,50.771275,0.283056
1549198,BN21 3YA,50.771141,0.280241
1549419,BN21 4NN,50.765165,0.285027
1549669,BN21 2NB,50.779246,0.27279
1550405,BN20 8TA,50.777668,0.247946
1550738,BN2 8LE,50.803467,-0.036219
1552130,BN18 9PQ,50.844683,-0.535034
1552133,BN18 9PT,50.833936,-0.51573
1552664,BN18 0HU,50.817905,-0.600521
1552835,BN17 7GA,50.815169,-0.553844
1553012,BN18 0AG,50.85776,-0.574322
1553843,BN16 3BZ,50.810726,-0.504614
1554967,BN15 8JD,50.823299,-0.312156
1555454,BN14 7QH,50.82464,-0.383313
1556020,BN14 0RE,50.859589,-0.410253
1557045,BN12 4NX,50.811968,-0.422303
1558353,BN11 1RY,50.81326,-0.371303
1559658,BN1 5PE,50.835308,-0.149793
1560384,BN1 2RT,50.822676,-0.1444
1560416,BN1 3BE,50.825733,-0.152046
1560551,BN1 1GE,50.824983,-0.138813
1560586,BN1 1NH,50.820259,-0.138121
1561520,BL9 7HR,53.591314,-2.268784
1563399,BL7 0JH,53.674105,-2.392849
1563563,BL6 7PQ,53.598397,-2.548296
1563728,BL6 6QA,53.59618,-2.497845
1563834,BL6 7AF,53.601209,-2.549978
1564229,BL6 5JJ,53.594192,-2.59671
1565092,BL5 2JQ,53.54097,-2.515895
1565594,BL4 9JB,53.543455,-2.399983
1565624,BL4 9LU,53.539753,-2.399586
1566006,BL4 7JN,53.554548,-2.399559
1566295,BL3 6AU,53.572606,-2.425552
1568067,B12 8EA,52.459235,-1.875944
1569475,B1 1QH,52.475779,-1.904082
1569578,B1 2HZ,52.478367,-1.914206
1570224,AL9 5BG,51.76214,-0.213643
1571025,AL7 1QR,51.804956,-0.185948
1571360,AL7 1EU,51.80948,-0.189359
1571665,AL6 0EW,51.828779,-0.176777
1571782,AL6 0PE,51.834249,-0.168206
1571868,AL5 5NT,51.812355,-0.345413
1573577,AL4 0PG,51.73063,-0.26598
1574073,AL3 8AD,51.828498,-0.471178
1574210,AL3 6LB,51.769145,-0.369559
1575551,AB21 0GA,57.212116,-2.282583
1575592,AB21 0JH,57.257014,-2.238653
1575702,AB21 0SB,57.220346,-2.297201
1575968,AL2 1PR,51.724081,-0.29941
1576374,AL10 9DL,51.748179,-0.240154
1576827,AL10 0SP,51.763387,-0.233858
1577154,AL1 5JN,51.749033,-0.316842
1577382,AL1 4SD,51.760363,-0.31687
1577537,AL1 3SE,51.750771,-0.330265
1577552,AL1 3TF,51.749084,-0.32608
1578598,AB56 5ES,57.624182,-3.010506
1578776,AB55 6YA,57.557079,-3.056662
1579086,AB55 5PT,57.478376,-2.990767
1579271,AB55 4BU,57.426524,-3.152583
1579278,AB55 4DD,57.368972,-3.23182
1579461,AB54 7UJ,57.533752,-2.678646
1579871,AB54 4LU,57.331835,-2.827246
1580002,AB54 4TE,57.468531,-2.836936
1580012,AB54 4TU,57.504912,-2.881809
1580164,AB53 8NQ,57.482299,-2.330897
1580287,AB53 5XQ,57.601739,-2.320554
1580330,AB53 4EJ,57.537641,-2.462887
1580434,AB53 4GT,57.527031,-2.602895
1580447,AB53 4HL,57.502968,-2.537606
1580500,AB53 4NH,57.567906,-2.493077
1580537,AB52 6QJ,57.309523,-2.618157
1580668,AB52 6TN,57.360456,-2.617481
1580686,AB52 6UQ,57.394418,-2.54814
1580830,AB51 8SU,57.409518,-2.335433
1580982,AB52 6LN,57.347415,-2.649115
1581293,AB51 5BN,57.383463,-2.473978
1581409,AB51 5LA,57.261835,-2.506432
1581992,AB51 0JH,57.350278,-2.425297
1581996,AB51 0JP,57.319237,-2.354622
1582848,AB43 9AB,57.692211,-2.005371
1583059,AB43 7LL,57.667112,-2.152622
1583144,AB43 8SE,57.619812,-1.929007
1583217,AB43 8XP,57.641423,-1.938301
1583260,AB43 6PU,57.625489,-2.234186
1583284,AB43 6RJ,57.579962,-2.049421
1583300,AB43 6SE,57.62481,-2.141762
1583335,AB43 6TL,57.577704,-2.127232
1583630,AB42 4JD,57.570176,-1.947392
1583811,AB42 4YX,57.493159,-1.92645
1583814,AB42 5AB,57.474819,-2.014891
1583907,AB42 5AU,57.456705,-2.012204
1583910,AB42 5BA,57.467899,-1.966027
1583924,AB42 5BX,57.506555,-1.989054
1584786,AB42 3LP,57.478835,-1.865128
1584836,AB42 1WN,57.510665,-1.806478
1585232,AB42 0HD,57.41756,-1.850391
1585248,AB42 0LE,57.424749,-1.890786
1585346,AB42 0QH,57.391339,-1.86861
1585621,AB41 9LJ,57.363029,-2.075641
1586013,AB41 7TN,57.421498,-2.172309
1586191,AB41 6PT,57.331147,-2.129732
1586233,AB39 2TP,56.910252,-2.200044
1586421,AB39 3RQ,57.011857,-2.166933
1586566,AB39 2HG,56.962858,-2.221359
1586825,AB35 5TN,57.043743,-3.231844
1586844,AB35 5UR,57.098904,-3.153898
1586867,AB38 9SL,57.484712,-3.256364
1587136,AB34 5JU,57.105009,-2.811225
1587285,AB35 5RF,57.050373,-3.05187
1587528,AB33 8BU,57.263133,-2.653252
1587739,AB32 6SY,57.14977,-2.280504
1587812,AB32 6XS,57.155717,-2.329584
1587988,AB32 6FE,57.145855,-2.279482
1588314,AB31 6DY,57.045466,-2.299939
1588347,AB31 4PP,57.153579,-2.625847
1588459,AB31 5EP,57.095184,-2.368812
1588522,AB31 5QB,57.066614,-2.485744
1588614,AB31 4DH,57.086309,-2.563192
1588615,AB31 4DJ,57.094206,-2.587467
1588831,AB30 1NS,56.880619,-2.380231
1588901,AB30 1TS,56.917739,-2.467547
1589406,AB25 1BN,57.152415,-2.10051
1589772,BL3 2EH,53.560657,-2.428829
1590426,BL2 5SD,53.588023,-2.362215
1591418,BL2 2HR,53.589358,-2.412742
1591923,BL1 7PA,53.614661,-2.475358
1592361,BL1 4QR,53.581948,-2.441428
1592363,BL1 4QZ,53.580843,-2.448606
1592695,BL1 4BY,53.581557,-2.447451
1592977,BL1 3ND,53.590922,-2.445845
1592989,BL1 3NT,53.591953,-2.436881
1593052,BL1 2ER,53.582779,-2.427752
1593201,BL1 2RZ,53.581291,-2.424172
1593882,BH9 3NW,50.762885,-1.851895
1595095,BH8 0DN,50.762553,-1.845289
1596322,BH5 2JA,50.727687,-1.819221
1596329,BH4 9DN,50.722335,-1.900712
1597602,BH25 5TJ,50.781032,-1.668082
1597603,BH25 5TL,50.773459,-1.674042
1597665,BH24 4EN,50.824318,-1.710289
1597957,BH24 3JW,50.853809,-1.751582
1598246,BH24 1NF,50.843186,-1.786279
1598291,BH24 1QP,50.851119,-1.777634
1598581,BH24 1DH,50.844043,-1.787745
1598602,BH24 1EJ,50.843351,-1.793153
1598820,BH23 8EA,50.790906,-1.712439
1600963,BH21 7LX,50.789968,-1.92446
1601050,BH21 7SB,50.80839,-1.918229
1601053,BH21 7SF,50.808003,-1.918087
1601077,BH21 8LX,50.878749,-1.908156
1601129,BH21 5NA,50.903793,-1.955436
1601173,BH21 5QY,50.89841,-1.881064
1601249,BH21 6RX,50.84895,-1.872831
1601304,BH21 7BD,50.820404,-1.95146
1601457,BH21 4JJ,50.843101,-1.981598
1601470,BH21 5AE,50.889203,-1.967256
1601518,BH21 5ES,50.890213,-1.99112
1601858,BH21 2SE,50.809571,-1.959158
1602260,BH21 1JL,50.799497,-1.988894
1602423,BH20 7ES,50.740656,-2.122983
1602529,BH20 5JQ,50.640327,-2.010837
1602614,BH20 6AA,50.68759,-2.124082
1602665,BH20 6DY,50.67594,-2.22817
1602997,BH2 6NE,50.723676,-1.88225
1603367,BH19 2PQ,50.61055,-1.974946
1603831,BH18 9NR,50.753554,-2.003577
1604384,BH17 7DQ,50.745857,-2.00179
1604560,BH16 6AG,50.774407,-2.065086
1604655,BH16 6EU,50.732866,-2.087332
1604895,BH16 5NG,50.738054,-2.038904
1606004,BH15 1DX,50.719308,-1.978296
1606470,BH13 7LX,50.701852,-1.927929
1607098,BH12 3LN,50.738068,-1.951157
1607579,BH12 1DY,50.729962,-1.913165
1607620,BH12 1JY,50.730995,-1.91159
1608548,BH10 4AB,50.746726,-1.904729
1609156,BH1 1SA,50.722337,-1.86694
1609587,BD9 5LP,53.811285,-1.795536
1612231,BD4 9JL,53.782369,-1.715562
1612551,BD4 8SG,53.785873,-1.734343
1614543,BD23 5BD,54.075042,-1.993943
1614548,BD23 5BL,54.076022,-1.999414
1614680,BD23 5NQ,54.071434,-2.000015
1614803,BD23 4JP,54.007723,-2.206073
1614824,BD23 4LQ,53.993959,-2.223363
1614980,BD23 3JS,53.939475,-2.198454
1614981,BD23 3JT,53.948568,-2.222385
1615001,BD23 3NA,53.983359,-2.113707
1615106,BD23 3ST,53.933738,-2.143398
1615309,BD23 3AE,53.953024,-2.089522
1615457,BD23 1UD,53.962614,-2.041684
1615691,BD23 1EJ,53.96129,-2.014432
1616397,BD22 0QT,53.854938,-1.97041
1617028,BD21 4BZ,53.876132,-1.896143
1618123,BD20 8EU,53.908309,-2.069755
1619102,BD2 4EY,53.81825,-1.739758
1620034,BD19 3TT,53.730715,-1.720567
1620041,BD19 3UE,53.732218,-1.724298
1620428,BD18 3SR,53.834697,-1.77669
1620564,BD18 4JH,53.834928,-1.795074
1620715,BD18 3DZ,53.831916,-1.782627
1621823,BD17 5EJ,53.852745,-1.767169
1622951,BD15 0BN,53.826156,-1.879521
1622967,BD15 0DJ,53.820876,-1.851009
1623315,BD13 4HB,53.783362,-1.895473
1623425,BD13 3BD,53.791353,-1.82625
1623611,BD13 3RR,53.802434,-1.867412
1624280,BD12 7HP,53.744773,-1.748112
1625230,BD10 0PX,53.837057,-1.713976
1625258,BD10 0RP,53.845546,-1.731306
1625641,BD1 4NS,53.798393,-1.755352
1626089,BD1 3RG,53.798734,-1.759494
1626173,BB9 9XY,53.837717,-2.209852
1626734,BB9 6RA,53.853584,-2.23687
1627530,BB8 9DG,53.856805,-2.171971
1627962,BB8 7DZ,53.87503,-2.138934
1627978,BB8 7EW,53.875137,-2.121915
1628130,BB7 9WB,53.838924,-2.397081
1628453,BB7 9PF,53.835079,-2.41765
1628455,BB7 9PH,53.853549,-2.440287
1628553,BB7 4LH,53.920075,-2.30852
1628559,BB7 4LR,53.945042,-2.277855
1628566,BB7 4LZ,53.94927,-2.357891
1628586,BB7 4NZ,53.965729,-2.34157
1628773,BB7 3EB,53.951563,-2.460337
1628774,BB7 3ED,53.947846,-2.490097
1628777,BB7 3ER,53.966032,-2.442356
1628846,BB7 3LW,53.863755,-2.446142
1628928,BB7 1PT,53.85211,-2.371637
1629259,BB7 1HG,53.86328,-2.391975
1629349,BB6 7QQ,53.785986,-2.406082
1629461,BB6 8BE,53.809319,-2.447583
1629489,BB6 8DS,53.793585,-2.44793
1629962,BB5 5PA,53.775799,-2.38383
1630047,BB5 5TS,53.77469,-2.375565
1630392,BB5 3RE,53.747329,-2.424209
1630417,BB5 3SN,53.720963,-2.360553
1630568,BB5 2RE,53.733123,-2.342695
1631379,BB4 8RB,53.739203,-2.282511
1631766,BB4 7AF,53.689923,-2.257952
1632053,BB4 6HH,53.696887,-2.297585
1633261,BB3 0LR,53.710481,-2.507528
1633853,BB2 5EL,53.721871,-2.539824
1634641,BB18 6XY,53.887955,-2.160095
1635169,BB18 5TU,53.905539,-2.170223
1635985,BB12 7BB,53.794983,-2.313384
1636174,BB12 0TP,53.794732,-2.258459
1636299,BB11 5PP,53.746787,-2.279514
1636784,BB11 3QS,53.766306,-2.234891
1637367,BB10 3RW,53.818262,-2.179939
1638098,BA9 9QZ,51.029935,-2.366929
1638166,LS1 4DL,53.796252,-1.552669
1638428,BA8 0EN,51.020023,-2.401308
1638484,BA8 0NB,50.994844,-2.403316
1638585,BA8 0TH,50.980073,-2.36675
1638832,BA6 9FR,51.14372,-2.728126
1638909,BA8 0DE,51.007578,-2.448366
1639033,BA6 8NS,51.139297,-2.639223
1639052,BA6 8PT,51.112252,-2.644689
1639075,BA6 8QX,51.117049,-2.660029
1639236,BA5 3QN,51.19627,-2.585568
1639304,BA6 9DU,51.147443,-2.716966
1639582,BA5 3HD,51.210229,-2.569412
1639591,BA5 3HQ,51.215518,-2.570909
1639803,BA5 2PF,51.210258,-2.647718
1639861,BA5 1JU,51.205453,-2.689176
1639886,BA5 2RE,51.209601,-2.644545
1639981,BA5 1RP,51.182348,-2.699076
1639990,BA5 1RZ,51.181699,-2.754811
1640030,BA4 6PR,51.120934,-2.536949
1640379,BA4 6DX,51.148928,-2.492569
1640390,BA4 6ER,51.151742,-2.463288
1640646,BA4 4HB,51.172836,-2.627468
1640668,BA4 4JG,51.202225,-2.553897
1640677,BA4 5QE,51.187332,-2.529809
1640780,BA4 4PP,51.183086,-2.527399
1640785,BA4 4PU,51.194398,-2.517296
1640814,BA4 4RF,51.183047,-2.495207
1640965,BA3 5UG,51.28028,-2.408221
1641127,BA3 5BS,51.236588,-2.5344
1641522,BA3 4XD,51.278513,-2.466026
1642216,BA22 9TE,50.922088,-2.628811
1642231,BA22 8RQ,50.978734,-2.660814
1642472,BA22 9DG,50.915585,-2.704572
1642544,BA22 8BN,51.000802,-2.585429
1642577,BA22 8EG,50.995791,-2.654744
1642600,BA22 8HQ,51.013887,-2.613178
1642610,BA22 8JE,51.020995,-2.649044
1642688,BA22 8PL,50.972823,-2.714767
1642761,BA22 7BD,51.05913,-2.545569
1642765,BA22 7BJ,51.04715,-2.506112
1642812,BA22 7EY,51.028617,-2.519854
1643429,BA21 3QB,50.96555,-2.641773
1643937,BA2 9JA,51.368247,-2.437257
1644010,BA20 1HX,50.942546,-2.63192
1644101,BA20 1SH,50.939335,-2.633883
1644398,BA2 7UJ,51.337508,-2.323574
1645620,BA2 4BL,51.383306,-2.356458
1645704,BA2 2UE,51.355777,-2.38106
1646016,BA2 2EL,51.368422,-2.384886
1646626,BA15 2HS,51.34758,-2.285121
1646631,BA15 2JD,51.360191,-2.282902
1646755,BA15 1LA,51.345157,-2.251452
1646820,BA16 0BF,51.125248,-2.745654
1646855,BA15 1QF,51.348464,-2.256338
1647809,BA14 7RN,51.334656,-2.181284
1647832,BA14 6JB,51.333732,-2.167715
1647881,BA14 6NR,51.351337,-2.173969
1648187,BA14 6AU,51.300559,-2.177582
1648556,BA13 4NZ,51.29982,-2.075534
1648560,BA13 4PE,51.278165,-2.096207
1648600,BA13 4RH,51.2723,-2.132083
1648643,BA13 3PE,51.258826,-2.184357
1649039,BA12 8RY,51.213427,-2.18963
1649131,BA12 7QZ,51.198369,-2.249692
1649556,BA12 7JY,51.190306,-2.201841
1650099,BA11 5LZ,51.201666,-2.297229
1650173,BA11 6TF,51.259996,-2.28833
1650180,BA11 6TS,51.268006,-2.277673
1650181,BA11 6TT,51.273228,-2.27511
1650317,BA11 4LL,51.212743,-2.356868
1650487,BA11 3HQ,51.232306,-2.335553
1650504,BA11 3JQ,51.23887,-2.349192
1650523,BA11 3LW,51.223073,-2.403146
1650707,BA11 2RB,51.255443,-2.373667
1651056,BA10 0LP,51.102578,-2.387714
1651099,BA10 0QD,51.133782,-2.445515
1651276,BA1 8DP,51.40699,-2.362437
1652285,BA1 2XW,51.387282,-2.381724
1653212,B98 9AL,52.331695,-1.908127
1653288,B98 9BS,52.331583,-1.888911
1653294,B98 9DB,52.336373,-1.88148
1653776,B98 0DH,52.288243,-1.89511
1653969,B97 6QE,52.318986,-1.997725
1654182,B97 5TT,52.268128,-1.998519
1654316,B97 6DY,52.311569,-1.940409
1654431,B96 6LB,52.237659,-1.941021
1654541,B96 6QT,52.258363,-2.019206
1654570,B96 6SW,52.242221,-2.018796
1654571,B96 6SX,52.233551,-2.005256
1654711,B97 4LX,52.296395,-1.957271
1654953,B95 5HH,52.311915,-1.722466
1654955,B95 5HN,52.308093,-1.718148
1655084,B95 5QY,52.313525,-1.791717
1655101,B95 5SA,52.309733,-1.754861
1655223,B94 6PZ,52.348745,-1.762241
1655337,B94 5AH,52.331636,-1.834262
1655355,B94 5BG,52.326624,-1.824978
1655388,B94 5EW,52.352558,-1.864208
1655480,B94 5PP,52.323124,-1.789926
1655486,B94 5QA,52.363057,-1.828829
1655511,B94 5SG,52.354609,-1.836173
1656020,B93 0BE,52.357221,-1.701136
1656089,B93 0HT,52.386924,-1.734745
1656117,B93 0LY,52.387702,-1.734027
1658953,B80 7SP,52.274265,-1.893393
1659073,B9 4PW,52.480502,-1.869749
1659195,B80 7DU,52.298219,-1.854183
1659581,B8 2BY,52.495901,-1.832836
1659772,B79 9LH,52.668696,-1.691188
1660041,B79 8NS,52.649886,-1.706833
1660229,B79 7QF,52.63412,-1.700859
1660245,B79 7RB,52.634976,-1.70145
1660370,B79 0AQ,52.67503,-1.644829
1660469,B79 0HS,52.626957,-1.576685
1660634,B78 3HL,52.626766,-1.707882
1660861,B78 2AT,52.578319,-1.738662
1661786,B77 3JF,52.632959,-1.666313
1662063,B76 9HD,52.530052,-1.738026
1662103,B76 9QW,52.549254,-1.772686
1662339,B76 0DP,52.550277,-1.699149
1663193,B75 5TW,52.593777,-1.805627
1663265,B74 4PP,52.593849,-1.856615
1663266,B74 4PR,52.591505,-1.858203
1663434,B74 3PH,52.581778,-1.892783
1664046,B73 6SD,52.556969,-1.868698
1670369,B63 3AB,52.448047,-2.048496
1671398,B61 9JT,52.366656,-2.086385
1671493,B62 0ER,52.441816,-2.019816
1671845,B61 7DN,52.332454,-2.063469
1671889,B61 7JJ,52.333208,-2.065407
1672170,B60 4DJ,52.299844,-2.075411
1672338,B60 3AL,52.318204,-2.055785
1672435,B60 3HA,52.309376,-2.032129
1672908,B60 1LZ,52.335905,-1.996272
1673306,B6 6AL,52.508361,-1.899675
1673499,B50 4LY,52.162946,-1.83081
1673516,B50 4PE,52.144326,-1.843199
1673952,B49 6AN,52.22202,-1.863977
1674069,B49 6HX,52.232717,-1.823575
1674082,B49 6JR,52.250714,-1.82743
1674113,B49 6NE,52.212835,-1.787548
1674412,B49 5PA,52.178812,-1.911433
1674427,B47 6NG,52.384611,-1.893568
1674570,B48 7LD,52.35181,-1.95826
1674626,B47 5DT,52.388959,-1.880466
1674796,B47 6AJ,52.372231,-1.886937
1678621,B37 7DL,52.465175,-1.752688
1681368,B32 2AL,52.465098,-1.987056
1682853,B30 3JN,52.415149,-1.918086
1683348,B3 1TT,52.486359,-1.906896
1683356,B3 1UP,52.485721,-1.90731
1683372,B3 2BH,52.482316,-1.898688
1683512,B3 3HN,52.481525,-1.905409
1686185,B24 9PD,52.515704,-1.819646
1688710,B2 5AF,52.480072,-1.898242
1688712,B2 5AL,52.480481,-1.897691
1688765,B2 5LG,52.481273,-1.896222
1689403,B19 2DW,52.500853,-1.904528
1690331,B16 8PE,52.471676,-1.924038
1690546,B16 9HN,52.47306,-1.938507
1691145,B15 3ES,52.470472,-1.930247
1691622,B14 7SR,52.437168,-1.894825
1691901,AB15 9ES,57.113931,-2.187206
